,SMALL LoPRIOR,ME1 PRIOR2,ME1 PRIOR3,ME1 PRIOR4,SMALL HiPRIOR,ME2 PRIOR1,ME2 PRIOR2,ME2 PRIOR3,ME2 PRIOR4,ME2 PRIOR5,ME3 PRIOR1,ME3 PRIOR2,ME3 PRIOR3,ME3 PRIOR4,ME3 PRIOR5,ME4 PRIOR1,ME4 PRIOR2,ME4 PRIOR3,ME4 PRIOR4,ME4 PRIOR5,BIG LoPRIOR,ME5 PRIOR2,ME5 PRIOR3,ME5 PRIOR4,BIG HiPRIOR
201404,  -5.28,  -4.09,  -4.31,  -4.17,  -6.56,  -1.58,  -2.21,  -4.07,  -3.19,  -5.33,  -0.62,  -0.06,  -2.18,  -3.29,  -4.70,   2.98,  -0.38,  -1.46,  -1.55,  -5.38,   3.20,   2.63,   1.00,  -1.81,  -1.18
201405,  -1.47,   1.59,  -0.18,   0.99,  -1.40,   0.07,   1.31,   0.42,   0.26,  -0.55,   0.69,   1.52,   0.65,   1.21,   0.33,   0.57,   2.05,   2.27,   1.99,   2.58,   0.06,   1.31,   2.58,   3.18,   5.20
201406,   5.83,   3.13,   4.07,   3.74,   5.76,   5.61,   5.72,   6.86,   4.43,   6.13,   6.22,   4.93,   4.39,   4.66,   8.46,   3.75,   3.59,   4.42,   3.61,   4.23,   0.78,   1.50,   1.96,   1.97,   3.11
201407,  -6.49,  -4.59,  -4.38,  -5.22,  -7.84,  -7.61,  -5.53,  -5.30,  -5.09,  -4.33,  -4.80,  -5.10,  -6.02,  -5.85,  -6.55,  -1.87,  -2.60,  -2.91,  -3.94,  -4.51,   2.47,  -1.36,  -1.87,  -1.99,   0.23
201408,   2.70,   3.31,   4.64,   5.37,   5.89,   4.83,   3.36,   5.77,   4.26,   5.89,   5.06,   3.53,   5.65,   3.60,   6.22,   5.44,   4.78,   5.35,   5.57,   6.57,   4.38,   4.20,   3.59,   3.91,   3.87
201409,  -7.95,  -5.47,  -6.34,  -4.22,  -4.86,  -7.75,  -4.94,  -4.23,  -5.57,  -4.74,  -4.98,  -6.08,  -3.59,  -6.31,  -7.55,  -3.16,  -3.27,  -4.03,  -3.86,  -4.17,  -1.52,  -0.69,  -1.49,  -0.92,  -1.35
201410,   4.07,   7.22,   6.94,   3.68,   3.12,   5.67,   8.17,   7.55,   7.87,   5.91,   2.68,   6.82,   5.78,   4.84,   2.92,   2.49,   3.06,   3.66,   4.30,   0.60,   1.22,  -0.42,   2.87,   3.18,   1.66
201411,  -2.55,  -0.67,   0.19,  -1.59,  -0.90,  -0.55,  -0.42,  -0.69,  -1.97,   0.71,  -0.97,   1.91,   0.36,   1.15,   2.39,  -0.50,   2.17,   2.64,   2.17,   1.87,  11.26,   2.72,   1.66,   2.89,   4.04
201412,   4.25,   5.66,   4.97,   6.64,   3.08,   0.85,   3.18,   4.38,   2.48,   3.34,  -2.12,   1.16,   1.51,   1.47,   1.45,   3.23,  -0.54,   0.76,   0.66,   0.28,  -4.72,  -0.72,   0.26,   0.45,  -1.33
201501,  -7.71,  -5.26,  -4.45,  -4.21,  -4.40,  -8.26,  -6.15,  -3.29,  -3.36,  -0.33,  -6.38,  -5.88,  -3.34,  -2.80,  -0.64,  -5.84,  -4.93,  -3.25,  -0.81,   0.88,  -2.69,  -3.54,  -4.97,  -3.97,  -1.33
201502,   8.64,   5.37,   4.75,   4.62,   4.10,  10.17,   6.94,   7.65,   5.86,   6.70,  11.07,   8.52,   7.16,   7.74,   5.75,  10.16,   8.00,   7.00,   6.65,   5.42,   7.80,   7.23,   6.61,   4.61,   5.69
201503,  -2.45,   2.00,   2.28,   3.71,   2.18,  -1.05,   2.70,   2.12,   2.44,   1.11,  -2.51,  -0.34,   1.31,   2.30,   4.00,  -4.21,  -0.59,   0.90,   0.60,   1.46,  -2.09,  -2.19,  -2.15,  -1.30,  -1.28
201504,   2.61,  -1.43,  -1.05,  -2.11,  -3.99,   5.05,  -1.67,  -3.04,  -3.55,  -4.88,   5.40,   0.46,  -1.17,  -3.74,  -3.93,   8.88,   2.79,  -0.23,  -1.19,  -2.98,   8.05,   4.10,   2.67,   0.27,  -1.45
201505,  -2.46,   0.09,  -0.19,   3.16,   3.61,  -2.15,   1.05,   0.47,   1.04,   5.42,  -4.61,   2.00,   4.47,   1.56,   5.81,  -6.34,  -0.59,   1.95,   2.60,   4.63,  -5.66,  -0.47,   0.76,   2.42,   3.16
201506,  -0.25,   2.61,   2.89,   2.75,   0.85,  -2.41,   0.22,   0.85,   2.32,   2.68,  -5.85,   0.57,   0.18,  -0.33,   1.96,  -4.79,  -1.56,  -1.51,  -1.42,  -0.37,  -3.22,  -3.36,  -2.09,  -1.33,  -0.55
201507, -10.53,  -4.29,  -2.95,  -1.29,  -2.52, -10.36,  -2.03,  -1.00,  -0.25,   0.02, -13.34,  -3.23,  -1.47,  -0.05,   3.39, -11.14,  -1.20,   2.34,   1.84,   3.09, -11.11,   0.24,   1.67,   3.72,   3.43
201508,  -4.12,  -6.28,  -2.75,  -2.21,  -4.88,  -3.89,  -5.78,  -4.18,  -4.18,  -7.44,  -4.00,  -3.75,  -5.94,  -5.66,  -7.47,  -3.76,  -5.64,  -6.20,  -4.64,  -7.90,  -6.32,  -4.68,  -6.51,  -6.89,  -5.95
201509, -12.88,  -7.53,  -3.03,  -0.59,  -7.80, -14.63,  -5.17,  -5.34,  -1.89,  -6.63, -13.41,  -6.32,  -4.09,  -2.93,  -3.64, -11.69,  -6.16,  -3.26,  -2.92,  -4.23,  -6.70,  -3.69,  -1.13,  -2.74,  -1.80
201510,   6.87,   6.66,   6.78,   4.73,   5.26,  11.10,   8.51,   5.13,   4.69,   4.44,   6.86,   7.63,   5.23,   3.47,   5.49,   8.21,   7.24,   6.44,   5.53,   4.38,  13.09,   7.40,   8.42,   8.63,   7.44
201511,   2.47,   4.38,   3.66,   3.86,   5.10,   5.14,   3.11,   4.93,   6.07,   4.00,  -1.62,   0.98,   1.69,   3.08,   3.38,  -1.57,  -0.55,   1.89,   2.33,   0.56,  -2.72,  -1.29,   0.64,   0.46,   0.69
201512,  -8.15,  -6.64,  -2.08,  -2.77,  -4.63,  -6.01,  -4.31,  -4.23,  -4.84,  -4.73,  -7.18,  -6.99,  -3.73,  -6.45,  -4.63,  -3.39,  -4.90,  -4.08,  -2.68,  -3.06,  -6.61,  -2.66,  -2.96,  -0.23,   0.01
201601, -14.92, -10.98, -10.00,  -5.50,  -9.91, -12.23, -11.24,  -8.92,  -7.70, -11.13, -12.92,  -7.98,  -6.92,  -7.00, -11.07,  -9.40,  -8.81,  -8.07,  -7.22,  -6.65,  -2.12,  -4.84,  -5.31,  -6.17,  -4.09
201602,   1.47,   1.41,  -0.80,  -0.06,  -1.85,   2.32,   3.91,   2.65,  -2.48,  -2.19,   4.21,   3.75,   2.14,  -1.08,  -0.72,   3.76,   3.53,   3.02,  -0.09,  -0.50,   2.29,   2.57,   1.35,  -0.76,  -2.54
201603,  14.24,   6.52,   6.76,   6.91,   3.46,  14.85,  11.14,   8.01,   5.80,   6.70,  14.12,  11.09,   6.79,   7.70,   6.70,  11.16,  10.35,   8.51,   6.68,   6.03,   9.61,   8.21,   7.40,   5.96,   5.93
201604,   9.50,   3.22,   3.96,   3.99,   2.93,   8.32,   4.15,   1.91,   0.76,   2.03,  10.03,   2.68,   1.74,   1.28,  -0.63,   9.11,   1.77,   2.21,   0.46,  -0.45,  10.77,   6.02,   0.28,   1.12,  -1.18
201605,  -1.67,   0.25,   0.54,   0.44,  -0.57,   0.57,   2.64,   2.58,   1.76,   3.70,  -0.56,  -1.14,   1.82,   3.28,   1.86,  -0.45,   0.22,   2.05,   2.84,   3.32,   0.20,   1.65,   2.12,   0.87,   2.57
201606,  -1.67,  -2.13,   0.50,   0.02,  -0.20,  -2.22,  -1.66,  -0.40,  -0.33,   1.36,  -3.86,  -4.37,  -2.09,  -0.03,   2.13,  -1.96,  -2.49,  -2.20,  -0.86,   2.05,  -1.46,  -4.20,  -1.61,   1.78,   2.35
201607,   6.36,   5.71,   6.35,   3.42,   5.90,  10.44,   5.58,   5.79,   6.00,   4.52,  10.87,   5.98,   5.58,   4.69,   4.34,   9.50,   5.17,   4.88,   3.51,   2.40,   8.45,   6.35,   4.13,   2.22,   3.69
201608,   4.58,   2.24,   3.57,   3.19,   1.04,   4.61,   1.15,   2.60,   0.14,   0.52,   2.13,   2.31,   3.06,   1.12,   0.06,   2.30,   1.88,   1.30,   1.76,  -0.66,   3.98,   2.01,   1.33,  -0.46,  -1.77
201609,   6.70,   1.97,   2.29,   1.66,   4.77,   3.65,   0.65,   1.49,   1.20,   1.59,   1.96,  -0.69,  -0.25,   1.60,   1.27,  -1.06,   0.33,  -0.82,   0.23,   0.62,   3.55,  -0.69,  -0.27,   0.33,   0.39
201610,  -8.77,  -5.22,  -3.36,  -2.04,  -7.22,  -8.97,  -4.69,  -3.92,  -3.10,  -5.59,  -5.85,  -3.41,  -2.83,  -4.55,  -4.64,  -2.57,  -1.43,  -1.91,  -3.26,  -3.11,  -3.90,   0.80,  -0.94,  -2.60,  -3.20
201611,  10.23,  13.06,  12.28,  13.28,  11.82,  11.81,  13.62,  12.35,  12.76,  12.05,  11.64,   9.82,  11.63,  10.64,   7.84,   7.62,   7.24,   7.10,   4.88,   7.51,   8.81,   5.99,   4.28,   1.06,   0.94
201612,   3.43,   4.65,   6.45,   5.78,   2.58,   0.81,   3.54,   3.52,   4.45,   0.51,  -0.16,   3.25,   2.11,   0.92,   0.73,   1.63,   0.46,  -0.55,   0.80,  -0.16,   0.40,   2.41,   2.35,   2.42,   0.43
201701,  -0.67,  -1.41,  -1.86,  -2.13,   0.10,   2.33,   1.33,   0.72,  -1.84,   2.13,   3.01,   2.10,   0.14,   0.23,   1.71,   3.89,   3.43,   1.71,   1.62,   2.46,   3.30,   1.97,   1.84,   1.99,   1.48
201702,   2.13,   0.98,   2.32,   1.04,  -0.27,   1.85,   1.68,   0.50,   1.50,   1.55,   4.23,   3.29,   2.16,   1.58,  -0.38,   2.64,   3.65,   3.19,   2.62,   4.09,   4.28,   3.73,   4.67,   3.92,  -1.53
201703,   2.37,   0.47,   0.28,   1.82,   1.41,  -0.28,   0.57,   1.14,  -0.61,  -0.65,  -0.20,   1.89,   0.86,   0.31,  -2.29,  -0.78,   1.15,   0.14,   0.48,  -0.37,  -0.72,   0.50,   1.10,  -0.54,  -1.07
201704,  -1.48,   5.58,   1.72,   1.85,   0.38,   1.20,   1.11,   1.99,   2.18,   1.09,   0.01,   2.01,   1.04,   0.73,   0.30,   0.07,   1.40,   0.88,   0.38,   0.74,   0.22,   2.39,   0.89,   1.22,   0.62
201705,  -5.36,  -2.27,  -1.80,  -1.55,  -3.07,  -2.87,   0.87,  -2.04,  -5.01,  -2.18,   0.24,  -1.46,  -0.51,  -2.79,  -1.17,  -4.80,   0.36,   0.78,  -0.24,   1.81,  -2.05,   0.72,   2.37,   2.00,   3.01
201706,   7.30,   5.62,   6.25,   4.80,   4.44,   2.22,   3.95,   3.48,   4.57,   4.66,   3.91,   2.97,   2.12,   2.49,   3.96,   3.78,   1.77,   1.67,   1.38,   0.21,   0.49,   0.56,   1.10,   0.52,  -1.48
201707,  -1.92,  -1.57,  -0.93,  -0.18,  -0.28,  -0.02,   1.12,   1.21,   0.43,   1.41,   0.94,   0.98,   0.11,  -1.00,   3.92,  -1.12,   1.88,   0.83,   1.40,   3.45,   1.95,   1.16,   0.95,   2.41,   3.91
201708,  -3.26,  -1.83,  -2.05,  -1.72,   1.39,  -4.26,  -2.56,  -1.71,  -1.24,  -1.47,  -2.36,  -0.77,   0.36,  -1.08,  -1.64,  -5.61,  -0.91,   1.24,  -0.35,   1.46,  -2.40,  -0.05,   0.25,   1.16,   1.81
201709,  11.29,   8.96,  10.07,   8.74,   7.63,   8.15,   6.92,   7.58,   7.18,   7.94,   2.38,   6.99,   4.96,   5.01,   5.75,   4.90,   4.34,   3.25,   3.03,   3.30,   3.10,   3.12,   2.31,   1.10,   1.51
201710,  -3.63,   1.60,   0.14,   1.31,   0.54,  -3.82,   0.62,   0.68,   1.68,   1.42,  -3.33,   0.07,   1.88,   2.44,   1.50,  -1.38,  -0.07,   0.55,   3.71,   4.66,  -5.67,  -1.19,   3.03,   2.51,   5.44
201711,   5.48,   3.19,   2.18,   2.50,   3.21,   0.73,   5.29,   4.92,   3.58,   0.69,   4.20,   2.04,   3.77,   3.73,   3.60,   6.87,   4.48,   3.44,   4.54,   4.41,   4.68,   3.79,   2.86,   2.86,   2.38
201712,   2.02,  -1.01,  -2.68,  -1.28,   0.61,   2.13,  -1.07,  -1.89,  -0.39,   1.73,   1.66,   0.56,  -0.65,   1.08,  -0.60,   5.83,   2.45,   2.27,  -0.70,  -0.44,   3.16,   2.72,   1.93,   1.02,  -0.21
201801,   1.38,   2.08,   2.11,   3.40,   2.81,   4.25,   3.16,   0.71,   2.02,   5.18,  -2.11,   1.75,   3.37,   2.47,   5.15,   1.91,   4.25,   4.66,   3.75,   7.11,   1.76,   3.43,   4.41,   6.94,   9.13
201802,  -4.52,  -3.63,  -3.33,  -3.45,  -3.25,  -4.76,  -3.80,  -1.08,  -3.58,  -4.01,  -6.51,  -4.34,  -4.23,  -2.89,  -2.98,  -5.02,  -5.05,  -3.18,  -3.27,  -3.61,  -8.69,  -7.09,  -5.45,  -2.37,  -0.60
201803,   0.53,   1.80,   4.85,   1.57,   2.27,  -0.84,   0.89,   2.21,   1.53,   0.66,   0.47,   0.54,   0.52,  -0.40,  -0.30,   0.10,  -0.82,  -0.13,  -0.32,   0.72,  -2.35,  -0.81,  -2.00,  -3.58,  -3.44
201804,   1.71,   3.47,   1.36,  -1.36,   2.65,   3.54,   2.46,   0.52,   0.19,  -0.56,   1.08,  -0.44,  -0.68,   0.16,   3.56,   4.18,   0.28,   0.51,   0.33,  -2.28,  -0.59,  -0.95,   1.28,  -0.38,   1.54
201805,   7.74,   6.06,   4.97,   7.19,   9.75,   6.07,   4.60,   5.54,   4.42,  10.85,   5.82,   2.66,   3.07,   4.40,   9.84,  -1.13,   1.26,   1.88,   1.68,   6.63,  -2.83,   0.59,   2.29,   2.08,   5.05
201806,   0.22,   0.69,   2.75,   0.83,   2.15,   3.17,   3.17,  -0.02,   0.09,   2.13,   1.66,   1.01,   0.08,  -0.97,   0.54,   6.49,   2.43,   0.43,  -0.41,  -1.32,   4.14,   0.80,  -0.07,   0.38,  -0.41
201807,  -0.76,  -0.77,   1.98,  -0.51,  -0.80,   2.88,   1.53,   2.97,   2.27,   2.23,   1.57,   1.88,   1.98,   1.50,   2.03,   1.40,   3.23,   3.74,   2.89,   0.45,   3.43,   5.56,   5.64,   2.31,   2.57
201808,   2.89,   2.73,   3.68,   3.37,   7.22,   3.45,   3.39,   3.48,   3.03,   8.30,   2.61,   3.20,   3.09,   3.01,   7.28,  -0.48,   0.24,   1.92,   3.84,   9.54,   0.76,   0.37,   2.49,   4.56,   7.32
201809,  -2.35,  -1.80,  -2.93,  -3.57,  -4.31,  -1.45,  -2.40,  -4.03,  -2.81,  -1.97,  -2.77,  -1.48,  -3.07,  -2.22,  -3.90,  -1.45,   0.50,  -1.37,  -0.53,   1.22,   0.22,   1.07,   0.12,   0.33,   1.30
201810, -14.32,  -9.14,  -8.88,  -9.48, -11.09, -12.58, -10.80,  -8.62, -10.79, -13.36, -10.07,  -9.54,  -8.34, -10.35, -12.06,  -9.96,  -8.47,  -8.98,  -7.65, -11.60,  -5.26,  -5.47,  -4.66,  -6.33, -10.09
201811,  -1.11,  -0.22,  -0.03,   0.68,  -3.31,   3.47,   1.89,   0.99,   1.44,  -0.07,   5.35,   3.15,   2.42,   2.02,  -1.68,   4.55,   3.45,   2.20,   3.82,   0.33,  -3.11,   2.62,   4.38,  -0.72,   1.85
201812, -18.05, -12.39, -10.56, -10.99, -12.94, -13.50, -12.48, -12.69,  -9.70, -12.12, -13.97, -13.61, -10.77, -11.22, -11.84, -13.47, -12.31,  -9.30, -11.20,  -9.16,  -9.96,  -9.48,  -9.96,  -8.29,  -8.46
201901,  19.66,  11.49,   7.28,   7.32,  10.20,  20.06,  12.89,  10.64,   8.83,   9.47,  19.72,  15.14,  11.55,   8.00,  10.03,  16.30,  12.20,  11.67,   9.01,   9.92,  19.02,  12.46,   7.40,   6.13,   7.58
201902,   7.74,   6.41,   5.18,   5.25,   5.46,   4.08,   7.04,   6.34,   5.48,   4.22,   4.67,   4.85,   4.12,   5.26,   5.13,   6.32,   3.99,   3.37,   5.31,   5.49,  -0.03,   2.59,   2.88,   2.58,   5.10
201903,  -3.29,  -3.78,  -4.07,  -3.41,  -1.03,  -3.39,  -3.22,  -3.28,  -2.26,  -1.54,  -2.66,  -2.77,  -2.92,  -0.94,  -0.69,  -0.25,  -2.12,  -0.14,   1.27,   0.32,   1.76,  -0.67,   2.18,   2.46,   1.90
201904,   1.95,   3.61,   2.78,   1.20,   0.03,   3.35,   5.37,   3.29,   3.60,   1.70,   5.65,   5.36,   4.81,   3.54,   1.45,   6.07,   5.31,   5.08,   2.91,   3.32,   5.35,   4.71,   7.12,   3.05,   2.87
201905, -14.09,  -6.87,  -7.21,  -6.99,  -5.74, -14.84, -10.38,  -8.51,  -7.25,  -3.89, -15.68, -10.27,  -9.84,  -7.20,  -5.37, -13.65, -11.74,  -7.57,  -6.12,  -3.11, -14.14, -10.91,  -7.12,  -6.70,  -3.46
201906,   6.81,   6.50,   5.65,   5.01,   6.11,   8.04,   8.73,   6.15,   7.48,   7.68,   8.05,   8.96,   8.19,   7.69,   7.14,  12.19,  10.53,   7.86,   6.15,   7.92,  12.84,   6.45,   7.76,   6.72,   6.43
201907,  -4.47,  -1.79,  -1.52,   1.32,  -0.04,  -3.60,   1.02,   0.63,   1.25,   0.55,  -4.43,   0.34,   2.83,   1.22,   3.19,  -1.05,   3.34,   0.91,   1.04,   1.88,   3.84,  -0.07,   2.38,   1.45,   1.14
201908,  -8.76,  -7.09,  -6.97,  -5.27,  -3.29,  -7.15,  -8.71,  -4.70,  -0.79,  -4.96, -11.57,  -7.61,  -5.67,  -2.98,  -2.61, -15.08, -11.19,  -3.64,  -1.70,  -1.83,  -8.41,  -5.76,  -4.97,  -1.09,   0.90
201909,   7.37,   4.00,   4.36,   2.47,  -2.44,   4.73,   5.07,   5.37,   1.28,  -4.90,   6.72,   4.58,   3.63,   2.93,  -2.69,   5.35,   6.37,   3.87,   2.52,  -3.75,   4.57,   5.41,   1.81,   3.07,  -0.40
201910,  -1.91,   0.50,   1.36,   2.73,   2.82,  -1.53,   2.83,   2.86,   4.09,   2.78,   2.65,   2.17,   3.22,   2.37,   2.59,  -3.30,   1.37,   3.39,   1.10,   1.05,   7.89,   5.37,   4.56,   1.74,   0.37
201911,   6.73,   2.60,   4.19,   5.10,   6.64,   4.51,   4.35,   6.21,   2.20,   4.87,   5.18,   5.13,   3.34,   2.25,   5.84,   6.43,   5.29,   4.69,   2.79,   6.02,   5.83,   6.77,   4.15,   3.37,   2.52
201912,  12.43,   3.64,   3.87,   4.41,   4.55,   6.05,   2.99,   4.58,   1.38,   6.26,   8.12,   2.68,   2.78,   2.06,   1.16,   7.42,   4.65,   1.86,   1.41,   0.74,   3.10,   3.48,   2.26,   2.69,   3.42
202001,  -7.27,  -5.19,  -5.25,  -5.69,  -2.03,  -8.56,  -5.50,  -4.50,  -4.52,  -1.60,  -6.54,  -5.45,  -1.45,  -2.86,  -0.80,  -6.01,  -3.92,  -2.01,   1.01,   0.71,  -8.58,  -2.59,   1.51,  -0.89,   4.01
202002,  -7.81,  -6.70,  -8.32,  -7.85,  -6.44, -10.43,  -9.72,  -8.86,  -8.94,  -8.71,  -9.41,  -9.34, -10.88,  -8.80,  -6.01, -13.39,  -9.44, -10.25,  -9.48,  -7.12,  -5.32,  -7.04,  -7.99,  -8.40,  -7.40
202003, -29.05, -23.20, -23.64, -23.19, -22.47, -26.14, -24.21, -21.87, -23.07, -25.60, -25.24, -25.46, -22.38, -22.41, -18.94, -38.85, -23.80, -21.82, -17.99, -16.14, -31.64, -15.27, -12.58, -10.48, -10.32
202004,  32.87,  16.65,  10.46,  12.11,  19.22,  25.46,  14.15,  13.54,  16.05,  20.19,  30.61,  21.31,  12.97,  12.73,  18.87,  27.35,  17.51,  15.26,  11.93,  14.96,  23.38,  13.82,  10.85,  13.55,  13.15
202005,   7.55,   6.39,   4.25,   1.07,   9.31,  11.97,   6.89,   3.09,   4.00,  11.50,   4.93,   7.15,   6.12,   6.92,   8.93,   0.76,   6.81,   6.19,   6.60,  10.63,   5.03,   4.35,   4.75,   5.20,   5.17
202006,   9.44,   5.59,   3.43,   2.29,   9.37,   5.22,   3.47,   3.02,   1.99,   6.88,   8.49,   3.26,   1.45,   3.28,   4.46,  11.69,   3.21,  -0.41,   1.01,   1.82,  11.02,  -0.94,  -0.97,  -1.81,   4.49
202007,   3.54,  -1.66,   1.83,   4.92,   3.37,  -2.56,   0.46,   3.74,   4.26,   5.11,  -1.01,   0.86,   4.01,   4.51,   4.05,  -0.71,   3.10,   5.29,   6.10,   8.00, -10.39,  -2.18,   4.33,   5.29,   7.65
202008,   8.09,   5.79,   6.21,   5.24,   3.48,   8.20,   8.98,   5.51,   5.90,   1.81,   6.81,   4.43,   3.63,   3.00,   6.59,   7.11,   5.98,   4.42,   5.52,   2.37,   3.95,   3.34,   5.26,   5.54,  10.35
202009,  -6.26,  -2.51,  -3.90,  -2.18,  -0.04,  -7.23,  -5.76,  -5.94,  -1.55,  -3.76,  -7.38,  -6.79,  -3.40,  -3.26,  -2.26,  -5.98,  -2.50,  -2.59,  -2.54,   0.57,  -7.13,  -5.30,  -1.28,  -1.18,  -5.81
202010,   0.99,   4.50,   1.14,   3.87,  -1.63,   7.39,   3.84,   1.80,   4.82,   1.76,   4.51,   6.44,   3.81,   2.90,   0.23,   4.97,   1.67,   0.97,  -0.22,   1.64,  -5.98,   0.88,  -2.55,  -3.45,  -2.88
202011,  32.00,  19.59,  16.41,  21.74,  19.16,  27.20,  16.87,  15.20,  17.56,  19.04,  31.74,  17.64,  15.47,  14.85,  15.53,  28.64,  20.56,  14.40,  11.26,  14.00,  30.42,  18.71,  14.52,  10.61,   9.62
202012,  11.82,   7.86,   4.38,   7.57,   8.78,  13.82,   9.76,   7.01,  10.75,  10.02,  10.27,   8.27,   6.91,   8.09,   9.98,  10.15,   7.79,   4.73,   3.83,   6.76,   4.88,   6.82,   3.39,   4.04,   3.79
202101,  15.38,   6.87,   3.58,   9.29,  20.93,   5.71,   2.28,   6.12,   4.85,  20.82,   0.01,  -0.27,   1.90,   2.10,   8.59,   1.84,   0.02,   0.53,  -2.33,   3.26,   0.08,  -0.21,  -2.34,  -3.83,   0.69
202102,  13.69,  10.92,  10.00,  11.14,   8.50,  14.07,   9.78,   8.98,  10.30,   7.49,  13.32,   9.75,   9.42,   8.76,   2.55,  10.79,   9.20,   6.15,   5.70,   1.83,  11.61,   6.50,   2.53,   2.49,  -1.48
202103,   3.45,   5.11,   3.15,   5.77,  -1.81,   3.12,   4.72,   4.06,   4.89,  -0.82,   5.58,   4.88,   4.01,   2.55,  -2.12,   6.81,   5.74,   5.67,   4.27,  -1.27,   7.06,   6.16,   6.73,   3.48,  -1.62
202104,  -1.78,   0.77,   1.64,   0.51,  -0.18,   0.82,   1.13,   3.36,   1.33,   2.89,   0.54,   3.31,   2.89,   3.21,   2.72,   4.80,   5.04,   5.50,   4.75,   3.86,   2.19,   6.81,   6.38,   4.10,   6.33
202105,   0.64,   2.97,   4.27,   5.05,   2.47,   0.08,   2.05,   1.60,  -0.39,   3.20,  -2.93,   0.60,   0.37,   1.58,  -0.30,   1.04,  -0.97,   1.62,   0.80,  -1.74,   1.06,  -0.25,   0.36,   2.65,  -2.71
202106,   1.86,   1.04,  -0.74,  -0.27,   5.75,   2.82,   0.83,  -1.14,   1.25,   5.16,   1.98,   0.39,  -0.63,  -1.02,   5.62,   2.53,   0.90,  -0.07,   0.68,   1.29,   0.86,   3.93,   3.11,   0.71,   7.59
202107,  -6.59,  -1.64,  -3.11,  -3.97,  -8.43,  -4.31,  -2.68,  -2.76,  -2.06,  -8.18,  -1.49,  -0.05,  -0.17,  -2.66,  -4.48,   1.28,   2.96,  -0.11,  -2.21,  -4.84,   1.30,   3.60,   2.46,  -0.50,   1.85
202108,   5.18,   2.38,   2.49,   1.46,   2.14,   0.36,   2.33,   2.28,   2.29,   3.25,   0.37,   1.78,   0.84,   2.76,   2.25,   0.23,   1.57,   2.10,   4.74,   6.05,   1.42,   3.53,   1.99,   5.43,   3.07
202109,  -2.84,  -4.74,  -1.91,  -0.87,  -1.57,  -2.40,  -3.09,  -2.56,  -1.21,  -2.97,  -2.09,  -1.42,  -3.11,  -2.20,  -2.52,  -5.04,  -3.35,  -4.78,  -2.46,  -2.37,  -4.70,  -5.55,  -4.03,  -4.31,  -3.33
202110,  -2.25,   1.60,   3.17,   2.59,   3.45,   2.39,   1.99,   3.64,   2.57,   4.60,   1.61,   4.23,   3.81,   3.15,   6.32,   3.75,   6.57,   4.74,   6.27,   7.24,   3.43,   6.41,   7.06,  13.45,   4.83
202111,  -9.40,  -4.38,  -4.24,  -2.59,  -7.20,  -6.82,  -2.39,  -3.09,  -2.68,  -3.82,  -8.17,  -3.92,  -4.12,  -3.71,  -3.99,  -5.70,  -4.15,  -1.19,  -3.47,  -1.95,  -1.98,   1.46,  -2.53,  -1.22,  -2.04
202112,  -2.36,   0.74,   2.55,   2.94,   1.04,   2.18,   4.62,   5.54,   5.78,  -0.37,   2.99,   4.93,   4.04,   3.30,  -0.75,   3.50,   5.56,   4.92,   4.60,  -0.05,   6.99,   5.02,   4.76,   3.53,  -1.98
202201, -13.49,  -5.81,  -4.39,  -4.82,  -9.74, -10.54,  -7.44,  -5.45,  -3.97, -11.09,  -9.60,  -6.98,  -5.60,  -7.65, -11.03,  -5.90,  -6.68,  -5.25,  -7.51,  -9.64,  -1.55,  -3.75,  -5.12,  -6.30,  -7.95
202202,  -3.18,   1.83,   0.79,  -2.10,   4.18,   0.39,   2.54,   0.15,   0.41,   4.55,  -0.70,   0.64,   2.62,   2.69,   1.26,  -1.19,   0.61,   0.47,  -0.10,   3.30,  -4.63,  -2.40,  -4.60,  -2.57,  -1.34
202203,   0.52,   0.36,   0.69,   1.65,  -1.09,   0.41,  -0.46,   1.08,  -0.97,   4.24,   3.55,   0.66,   0.06,   1.82,   2.30,  -3.11,   0.52,   0.13,   3.04,   3.69,  -0.25,   1.03,   3.12,   4.18,   5.05
202204, -17.94,  -7.98,  -6.59,  -6.86,  -4.83, -16.70,  -8.53,  -7.94,  -8.01,  -9.00, -13.43,  -7.71,  -7.05,  -6.80,  -7.74, -13.96,  -5.63,  -5.61,  -7.18,  -7.91, -15.58,  -7.66,  -8.21,  -6.27, -11.22
202205,  -6.13,  -0.36,   0.58,   1.33,   0.88,  -3.05,   0.01,   1.53,   1.85,  -1.20,  -3.26,   0.37,   1.77,   0.02,   3.59,  -2.63,  -0.03,   0.00,   1.33,  -0.38,  -4.49,   4.56,  -0.22,  -1.27,  -0.20
202206,  -6.10,  -7.05,  -6.44,  -3.45,  -9.36,  -7.12,  -7.82,  -5.01,  -6.53, -11.69, -10.51,  -8.40,  -7.82,  -6.97,  -9.45, -11.73,  -9.12,  -9.01,  -7.77, -12.18, -12.10, -11.51,  -7.74,  -7.33,  -6.80
202207,  10.36,   6.59,   7.55,   4.51,  10.73,  12.28,  10.53,  10.91,   9.89,  12.06,  12.85,   9.47,  10.39,   9.10,   9.38,  11.62,  13.37,   9.41,   8.34,   9.03,  11.05,  14.33,   8.90,  10.48,   4.82
