,SMALL LoPRIOR,ME1 PRIOR2,ME1 PRIOR3,ME1 PRIOR4,SMALL HiPRIOR,ME2 PRIOR1,ME2 PRIOR2,ME2 PRIOR3,ME2 PRIOR4,ME2 PRIOR5,ME3 PRIOR1,ME3 PRIOR2,ME3 PRIOR3,ME3 PRIOR4,ME3 PRIOR5,ME4 PRIOR1,ME4 PRIOR2,ME4 PRIOR3,ME4 PRIOR4,ME4 PRIOR5,BIG LoPRIOR,ME5 PRIOR2,ME5 PRIOR3,ME5 PRIOR4,BIG HiPRIOR
201407,  -5.03,  -5.85,  -4.98,  -4.80,  -5.57,  -6.85,  -6.43,  -5.04,  -6.37,  -5.93,  -2.83,  -5.72,  -6.02,  -7.00,  -6.02,  -2.84,  -4.47,  -3.44,  -3.44,  -2.41,  -1.93,  -0.68,  -1.93,  -0.51,  -1.68
201408,   3.65,   4.97,   5.37,   5.03,   3.24,   5.04,   4.36,   5.73,   4.02,   4.74,   3.96,   5.70,   6.19,   4.01,   5.14,   4.36,   4.47,   5.06,   5.06,   7.28,   3.38,   3.52,   3.26,   4.67,   5.16
201409,  -6.71,  -4.96,  -5.69,  -5.57,  -6.42,  -9.14,  -5.26,  -5.39,  -4.82,  -5.97,  -6.87,  -6.54,  -5.66,  -6.65,  -5.50,  -4.86,  -3.86,  -3.33,  -3.69,  -3.17,  -0.64,  -1.32,  -0.29,  -1.33,  -2.52
201410,   2.60,   6.79,   8.19,   4.94,   4.12,   4.39,   7.54,   8.56,   8.25,   7.94,   1.38,   5.36,   5.53,   5.23,   6.09,  -0.90,   2.67,   3.15,   3.79,   3.55,  -0.27,   1.55,   1.81,   2.30,   4.52
201411,  -1.79,  -1.70,  -0.53,  -1.20,   0.54,   0.32,  -0.51,  -0.28,  -1.15,  -0.39,   1.72,   1.64,   1.37,   0.91,   1.56,   1.23,   1.45,   2.78,   1.84,   2.84,   2.10,   3.31,   1.81,   3.02,   3.91
201412,   3.12,   5.48,   4.97,   5.45,   5.33,   1.71,   3.54,   3.46,   2.83,   1.31,   0.45,   1.05,   1.63,   0.75,   1.75,  -0.98,   0.24,   0.97,   1.98,   0.33,   2.03,  -0.14,  -0.47,   0.09,  -1.96
201501,  -6.70,  -4.18,  -6.89,  -6.06,  -5.46,  -6.55,  -5.05,  -3.12,  -4.52,  -3.86,  -4.26,  -3.83,  -2.17,  -4.72,  -3.60,  -2.36,  -0.57,  -2.59,  -2.12,  -1.53,  -7.19,  -4.87,  -3.88,  -2.83,   1.60
201502,   7.26,   2.59,   4.48,   4.69,   7.57,   6.96,   5.42,   7.20,   7.26,   8.59,   6.61,   6.92,   6.55,   7.85,   8.99,   8.86,   5.57,   5.59,   5.90,   8.02,   4.27,   4.56,   5.89,   6.28,   7.53
201503,  -1.69,   1.20,   1.14,   2.82,   2.44,  -0.05,   2.38,   1.64,   2.09,   3.02,  -1.90,   1.38,   2.07,   0.06,   1.88,  -1.58,   0.65,   0.39,  -0.13,   0.50,  -3.60,  -2.48,  -1.96,  -0.42,  -1.93
201504,   0.14,  -1.62,  -0.04,  -1.58,   0.19,  -0.83,  -1.09,  -3.14,  -1.06,  -3.21,   0.38,  -1.08,  -2.04,  -1.67,  -1.56,   2.38,  -0.08,   0.32,   0.47,  -1.76,   4.36,   1.63,   1.64,  -0.31,   0.60
201505,  -0.90,  -0.53,  -0.24,   1.68,   1.43,   1.93,   0.56,   1.20,   0.08,   2.12,   2.23,   2.43,   1.90,   2.46,   4.89,  -0.72,   2.06,   0.27,   2.30,   2.41,   1.26,   0.92,   0.04,   1.23,   3.20
201506,  -0.09,   1.50,   2.24,   2.93,   1.01,  -0.35,   1.23,   1.31,   0.44,   1.74,  -1.44,  -0.21,   0.45,  -0.32,   1.24,  -2.75,  -1.80,  -0.84,  -1.08,  -1.69,  -1.86,  -1.60,  -2.69,  -2.30,  -0.80
201507,  -6.97,  -4.90,  -5.44,  -4.60,  -3.02,  -2.41,  -1.76,  -2.20,  -3.50,  -1.74,  -3.84,  -0.23,  -1.77,  -1.27,  -2.93,  -0.13,   1.21,  -0.06,   0.99,   1.06,   1.68,   1.13,   1.17,   3.04,   3.98
201508,  -3.05,  -2.53,  -1.79,  -3.82,  -3.47,  -4.96,  -4.63,  -3.63,  -4.73,  -6.92,  -4.64,  -5.09,  -4.49,  -3.94,  -6.75,  -3.66,  -6.11,  -3.33,  -5.10,  -7.48,  -7.34,  -5.83,  -5.59,  -4.70,  -7.34
201509,  -7.86,  -4.16,  -5.70,  -5.89,  -5.82,  -6.76,  -3.29,  -4.86,  -5.33,  -7.73,  -9.80,  -2.54,  -4.83,  -5.39,  -3.24,  -2.36,  -4.06,  -2.14,  -3.66,  -6.54,  -3.65,  -1.40,  -2.11,  -1.57,  -3.31
201510,   6.76,   5.79,   7.29,   5.04,   5.73,   7.73,   6.31,   5.46,   7.42,   6.84,   5.71,   5.31,   5.96,   4.78,   7.62,   5.41,   7.30,   6.58,   5.71,   6.52,   4.79,   6.13,   7.15,  10.66,   7.95
201511,   1.56,   2.92,   1.91,   3.17,   5.56,   5.50,   6.12,   2.91,   2.44,   3.57,  -0.86,   1.84,   1.86,   1.53,   3.20,  -2.43,   1.77,   1.66,   1.41,   0.74,  -2.52,   0.20,   1.04,   1.15,  -0.90
201512,  -7.83,  -4.55,  -4.77,  -3.78,  -4.94,  -6.92,  -4.16,  -4.69,  -5.36,  -4.07,  -7.87,  -6.33,  -5.77,  -5.15,  -4.07,  -7.48,  -3.49,  -4.02,  -3.06,  -2.25,  -5.59,  -3.83,  -0.36,  -0.47,  -2.36
201601, -11.43,  -7.68,  -7.09,  -6.49,  -8.03, -10.92,  -5.53,  -6.96,  -5.66, -11.22,  -9.49,  -8.21,  -5.70,  -6.29,  -8.03,  -6.45,  -5.78,  -5.83,  -6.11,  -9.84,  -7.57,  -4.07,  -4.65,  -4.72,  -6.51
201602,  -0.27,   0.64,   1.57,   0.85,   0.24,   3.05,   2.22,   0.02,   0.17,   0.19,   2.47,   1.06,   1.29,   0.93,   3.08,   3.88,   2.91,   1.09,   1.30,   0.32,   0.72,  -0.41,   0.51,  -1.31,   0.29
201603,  10.60,   7.32,   8.04,   4.44,   6.80,  15.08,   8.94,   7.09,   8.48,   6.11,  12.85,  11.50,   9.67,   8.37,   6.19,   8.11,   9.80,   8.42,   7.36,   7.70,  11.25,   8.25,   6.80,   6.08,   5.99
201604,   7.27,   4.00,   4.56,   3.37,   3.54,   7.17,   2.23,   0.14,   2.79,   0.87,   6.92,   3.36,   1.38,   1.04,  -0.16,   3.99,   2.66,   0.29,   1.42,   0.81,  11.59,   2.81,   0.70,   0.03,  -1.21
201605,  -2.83,  -1.08,   0.57,  -0.54,   1.47,   0.93,   1.83,   2.28,   1.77,   2.74,  -1.91,   1.58,   1.47,   0.07,   3.13,  -0.24,   2.44,   2.46,   2.04,   1.55,  -1.52,   1.00,   1.47,   3.00,   1.53
201606,  -1.51,   0.89,   1.64,  -0.47,  -0.95,   0.74,  -0.21,  -0.98,  -1.15,  -0.20,  -1.99,  -3.12,  -0.34,  -0.79,  -2.57,  -1.75,   0.55,  -0.65,  -1.77,  -0.65,   2.23,   2.16,   1.43,  -0.47,  -0.96
201607,   7.00,   6.72,   5.30,   6.39,   5.09,   8.73,   5.97,   6.62,   3.55,   6.58,   9.00,   4.53,   5.80,   5.51,   4.98,   3.90,   3.59,   2.89,   3.97,   5.25,   3.81,   1.18,   2.40,   4.58,   4.60
201608,   4.11,   2.41,   1.77,   2.42,   2.76,   3.15,   0.89,   1.69,   2.70,   1.95,   0.86,   3.02,   1.43,   1.76,   1.16,   0.11,   1.57,   1.53,   1.95,   0.83,  -1.00,   0.16,  -0.37,   1.79,  -1.60
201609,   2.99,   1.60,   3.63,   2.31,   3.39,   2.10,   0.61,   0.29,   0.92,   1.91,   3.30,   1.76,   0.38,  -0.31,  -1.02,  -0.46,   1.08,  -0.11,  -0.14,  -0.76,   2.72,   0.65,  -0.59,   0.16,  -0.32
201610,  -7.26,  -5.44,  -1.50,  -2.17,  -4.48,  -5.19,  -3.17,  -3.64,  -4.49,  -4.75,  -6.44,  -4.05,  -2.24,  -2.29,  -3.40,  -4.24,  -2.03,   0.22,  -2.84,  -3.11,  -2.51,  -2.82,  -0.93,  -0.63,  -2.54
201611,  11.49,  13.85,  13.68,  12.75,  14.39,  16.34,  12.80,  12.57,  12.38,  13.31,  14.03,   9.90,  10.68,  12.29,  10.19,  10.76,   5.26,   7.13,   7.99,   5.75,   8.17,   3.22,   4.33,   3.97,   4.06
201612,   2.69,   6.40,   6.75,   6.54,   6.10,   0.74,   2.22,   3.43,   5.01,   4.75,  -1.89,   2.33,   1.36,   3.80,   2.26,  -1.05,  -0.81,   1.15,   1.24,   1.07,  -1.19,   2.40,   1.74,   3.08,   1.03
201701,   0.55,  -2.37,  -3.08,  -2.38,  -2.46,   2.81,   0.12,  -1.06,   0.48,   0.73,   2.61,   1.13,   0.81,  -0.04,   0.75,   0.42,   0.82,   2.47,   2.47,   3.88,   2.21,  -1.03,   1.26,   1.27,   4.42
201702,  -2.69,   1.31,   0.04,   1.00,   2.74,  -0.46,   0.21,   1.88,   1.35,   1.86,  -0.10,   0.45,   1.59,   3.24,   3.45,   2.00,   2.60,   3.65,   3.03,   3.77,  -1.51,   2.08,   5.10,   4.99,   3.56
201703,   1.92,   0.86,   2.57,  -0.22,   1.03,  -3.54,  -0.10,  -0.51,  -0.02,  -0.57,  -2.43,   0.15,   0.07,  -0.88,   1.10,   1.91,   0.83,  -0.73,   0.64,   0.04,  -1.48,  -0.72,   0.40,  -0.15,   0.57
201704,  -1.06,   0.96,   2.78,   3.21,   2.69,   1.38,   0.19,   1.91,   1.92,   2.42,  -2.54,  -0.03,   0.44,   1.02,   2.01,  -1.76,   0.60,  -0.31,   1.10,   1.91,  -4.27,   0.02,   0.09,   0.84,   3.66
201705,  -4.53,  -1.62,  -5.65,  -1.24,  -2.79,  -4.12,  -2.75,  -3.32,  -3.75,  -1.62,  -3.18,  -2.32,  -2.96,   0.42,  -1.69,  -2.27,  -1.29,  -1.36,   2.47,   0.54,  -3.51,   2.78,  -0.17,   1.71,   3.17
201706,   4.81,   5.15,   4.52,   5.33,   4.79,   3.28,   3.64,   4.22,   3.56,   4.46,   1.74,   2.53,   2.75,   2.45,   2.59,   1.61,   0.17,   2.60,   1.30,   2.30,   0.32,  -1.89,   2.13,   1.51,  -0.38
201707,  -0.38,  -0.62,  -1.03,   0.09,  -1.47,   0.78,   0.56,   1.41,   1.53,   0.66,   2.72,   0.73,   1.23,   1.43,  -0.15,   2.57,   1.48,   1.39,   1.40,   1.03,   1.49,   2.18,   1.13,   2.68,   2.79
201708,  -1.64,  -0.16,  -1.79,  -3.26,  -1.99,  -4.60,  -0.75,  -3.22,  -2.02,  -2.21,  -0.96,  -2.42,  -0.26,  -3.23,   0.15,  -4.13,  -0.72,  -0.83,  -0.16,   0.21,  -3.86,   1.05,   0.15,   0.00,   1.54
201709,  11.56,  10.40,   9.37,   8.68,   8.19,   8.95,   6.93,   8.43,   7.68,   9.25,   7.45,   6.55,   4.57,   6.61,   4.99,   6.47,   4.20,   3.73,   3.25,   3.48,   4.39,   1.33,   2.76,   2.24,   1.13
201710,  -0.53,  -0.47,   2.69,   1.63,  -0.54,  -2.53,   0.94,   1.32,  -0.06,   1.20,  -3.33,   0.68,  -0.21,   2.09,   3.06,  -0.74,   0.83,   2.95,   3.44,   1.49,   2.05,   2.76,  -0.81,   4.15,   3.41
201711,   4.87,   3.47,   2.66,   3.65,   3.60,   2.50,   1.28,   3.64,   2.42,   3.72,   5.07,   4.69,   3.57,   4.32,   1.65,   4.25,   6.36,   5.47,   3.94,   4.23,  -0.20,   4.46,   2.40,   4.12,   2.06
201712,   0.90,   0.17,  -2.85,  -2.79,  -1.91,   2.88,   1.28,  -0.89,  -0.81,  -1.96,   0.61,   0.77,   0.11,  -1.04,  -0.73,   5.75,   0.95,   0.70,   1.19,  -0.10,   5.77,   1.22,   1.15,   1.95,   0.28
201801,   2.36,   0.25,   0.19,   1.46,   0.86,   5.01,   3.12,   2.89,   0.93,   2.16,   1.09,   1.49,   2.27,   2.26,   3.67,   3.26,   5.37,   4.76,   5.02,   4.41,   5.34,   3.62,   3.17,   6.34,  10.51
201802,  -4.12,  -5.09,  -3.14,  -3.60,  -3.89,  -5.14,  -3.43,  -5.50,  -4.16,  -3.43,  -7.26,  -5.81,  -4.86,  -4.25,  -3.84,  -3.62,  -4.60,  -4.15,  -4.51,  -3.31,  -7.03,  -6.12,  -4.77,  -2.15,  -2.15
201803,   1.78,   3.25,   4.63,   5.66,   1.25,   3.12,   0.33,   0.52,   0.86,   1.33,   1.82,  -0.26,  -0.67,   1.31,  -0.70,   1.63,   0.30,  -1.34,   0.36,  -0.44,  -1.51,  -1.12,  -2.12,  -3.48,  -3.37
201804,   3.19,   0.00,   0.83,   1.23,   1.28,   4.04,   0.45,   1.34,   0.05,   0.19,   5.86,   0.02,  -0.65,  -0.64,  -0.28,   4.58,  -0.58,   0.04,  -1.41,  -0.36,   1.68,   1.97,  -0.42,  -0.14,   0.79
201805,   8.04,   4.40,   9.20,   5.73,   7.37,   8.77,   5.70,   6.08,   6.06,   5.45,   7.48,   4.34,   3.07,   4.69,   3.84,   4.18,   1.98,   1.40,   1.84,   4.57,   3.32,   0.92,  -0.33,   0.67,   5.27
201806,   1.00,   0.79,   0.58,   1.20,   0.87,   2.01,   2.43,   1.36,   0.50,   1.84,   0.13,   0.73,   0.06,  -0.42,   0.67,   4.90,  -0.66,   0.22,   1.05,   0.69,   1.86,   1.57,  -0.19,  -0.52,   0.86
201807,  -0.71,   1.51,   0.54,   1.34,  -0.59,   1.02,   2.91,   3.37,   1.78,   3.80,   0.37,   2.81,   2.79,   3.12,   1.93,   0.93,   2.12,   3.73,   3.76,   1.77,   1.00,   2.25,   4.45,   6.11,   3.23
201808,   2.86,   5.30,   2.35,   1.92,   4.07,   2.92,   4.47,   2.69,   2.95,   5.11,   1.61,   3.01,   1.91,   3.34,   5.06,   1.31,   3.42,   0.15,   3.23,   5.07,  -1.83,   1.27,   2.22,   1.27,   6.39
201809,  -2.94,  -2.36,  -3.80,  -2.89,  -3.87,  -1.87,  -0.84,  -3.22,  -2.94,  -3.22,  -2.30,  -2.62,  -2.85,  -3.19,  -3.22,   2.13,  -0.53,  -0.52,  -0.07,  -0.65,   2.20,   1.03,   0.83,   0.97,   0.34
201810, -11.01,  -9.11,  -8.79, -10.59,  -9.21, -12.58, -10.03, -10.73, -10.41,  -9.58, -12.78,  -7.21,  -8.93,  -8.27, -11.73,  -8.15,  -8.21,  -9.57,  -8.52,  -9.74, -12.40,  -5.63,  -3.70,  -4.70,  -9.18
201811,  -5.03,   1.64,   2.85,  -0.34,   0.15,  -1.70,   1.44,   2.29,   2.84,   2.48,  -4.24,   2.30,   2.38,   4.10,   4.84,  -0.23,   0.44,   4.47,   4.47,   2.69,  -1.26,   1.87,   3.89,   3.73,   0.14
201812, -17.03, -12.29, -10.28,  -9.37, -11.16, -15.93, -10.33, -10.10, -10.31, -12.79, -14.64, -11.90, -12.34, -11.13, -12.45, -16.49, -11.73, -11.19,  -8.82, -10.20,  -9.99,  -9.60,  -9.12,  -8.22,  -9.07
201901,  16.41,  10.71,   9.38,   7.97,   9.44,  13.41,  13.74,   8.76,  11.34,  12.75,  12.28,  11.36,  11.16,   9.89,  13.00,  13.67,  10.74,  10.36,  10.21,  10.30,  19.46,   8.61,   6.77,   6.61,   8.86
201902,   6.50,   7.52,   4.38,   7.03,   5.19,   4.22,   3.72,   5.62,   6.13,   4.99,   2.12,   4.20,   4.48,   5.77,   4.44,   0.70,   2.63,   5.79,   4.67,   5.06,   3.36,   3.09,   2.59,   3.28,   3.68
201903,  -5.03,  -3.23,  -2.44,  -3.69,  -4.02,  -1.85,  -2.79,  -3.69,  -4.04,  -3.71,   0.30,  -1.73,  -3.20,  -2.26,  -2.61,   0.55,  -0.12,   0.22,  -1.21,   0.34,   0.01,   0.73,   0.76,   1.82,   2.59
201904,   0.01,   2.25,   3.98,   2.92,   2.92,  -1.08,   4.20,   3.85,   4.68,   5.79,  -1.72,   3.30,   5.57,   5.65,   3.44,   1.84,   3.56,   4.23,   5.86,   4.26,   5.43,   1.86,   3.01,   4.11,   5.32
201905, -14.07,  -9.99,  -7.77,  -3.78,  -6.73, -13.21,  -9.29,  -7.25,  -7.56,  -8.07, -12.05,  -9.82,  -8.05,  -7.51,  -8.35, -11.28, -10.90,  -7.63,  -7.09,  -5.46,  -9.80,  -6.55,  -4.64,  -6.19,  -6.76
201906,   3.86,   8.99,   7.64,   5.14,   7.59,   6.76,   7.51,   9.09,   7.35,   7.39,   5.69,   9.01,   7.33,   8.46,   9.04,   8.76,   9.71,   9.72,   8.46,   8.13,   8.34,   6.63,   6.91,   5.68,   7.72
201907,  -2.86,  -1.66,   1.21,   0.41,   0.33,  -2.42,   0.80,   1.97,   0.82,   0.19,  -1.76,   1.17,   1.15,   1.85,   3.43,  -3.49,   0.36,   1.21,   0.61,   2.84,   0.57,   0.84,   0.38,   0.43,   2.97
201908,  -7.50,  -6.23,  -5.01,  -4.62,  -6.05, -13.16,  -6.39,  -4.80,  -5.23,  -4.24, -10.18,  -5.38,  -5.87,  -3.68,  -4.67, -12.13,  -6.98,  -6.55,  -2.18,  -2.43,  -7.81,  -2.34,  -0.97,  -2.02,  -1.26
201909,   7.04,   6.43,   3.29,   4.27,   4.29,   4.54,   8.06,   4.37,   4.36,   3.17,   5.82,   3.20,   4.50,   3.31,   0.95,   6.28,   3.40,   6.25,   2.95,  -0.70,   1.37,   3.78,   2.25,   2.17,   0.58
201910,  -2.34,   2.69,   1.80,   0.73,   4.37,  -2.23,   1.28,   2.41,   3.03,   3.27,   1.76,   2.17,   2.07,   2.96,   1.80,  -0.10,  -0.08,   3.29,   0.88,   1.54,  -1.23,   1.02,   1.53,   2.18,   3.73
201911,   6.62,   2.44,   2.39,   3.75,   7.01,   4.82,   3.17,   3.69,   3.30,   4.50,   3.38,   4.17,   3.38,   1.24,   6.25,   2.03,   5.21,   3.20,   3.44,   6.15,   6.51,   2.77,   3.31,   3.78,   4.22
201912,   9.54,   6.49,   2.46,   3.36,   3.53,   7.16,   2.57,   2.68,   3.75,   3.19,   6.59,   2.40,   2.80,   2.22,   3.42,   6.75,   3.46,   2.90,   1.94,   1.12,   2.25,   3.20,   1.44,   3.97,   2.81
202001,  -7.32,  -6.15,  -6.60,  -5.87,  -3.02,  -9.97,  -7.18,  -7.10,  -3.94,  -2.27,  -2.40,  -3.97,  -2.67,  -2.27,  -1.55,  -4.90,  -3.14,  -4.38,  -1.56,   0.68,  -0.51,  -5.10,  -2.97,   0.52,   3.33
202002,  -7.84,  -9.12,  -8.15,  -7.38,  -7.62, -10.27, -11.65, -10.62, -10.51,  -8.44,  -7.68,  -9.62, -10.21, -10.69,  -8.00, -12.95,  -9.71, -10.20, -10.55,  -8.02,  -7.78,  -8.69,  -9.47,  -8.63,  -6.38
202003, -30.34, -22.26, -21.48, -21.34, -21.06, -28.88, -26.27, -21.22, -22.95, -18.64, -27.06, -28.07, -26.90, -20.77, -15.49, -38.13, -25.97, -21.82, -20.04, -13.41, -13.11, -17.39, -13.55,  -9.93,  -9.74
202004,  27.21,  22.76,  13.89,  15.61,  10.13,  22.72,  19.97,  14.82,  12.54,  16.05,  29.63,  19.53,  17.95,  11.57,  13.40,  14.92,  18.78,  17.60,  11.66,  14.94,   2.52,  11.00,  12.26,  11.64,  14.55
202005,   7.63,   4.99,   2.55,   1.98,   3.56,  10.70,   5.98,   2.22,   2.27,   7.74,   5.34,   4.12,   5.37,   4.05,   9.24,   1.25,   6.36,   5.77,   6.27,   9.68,   1.31,   3.20,   3.51,   4.54,   5.81
202006,   9.18,   8.01,   3.93,   1.57,   2.58,   7.18,   4.69,   3.57,   1.37,   3.35,   5.85,   3.94,   2.55,   1.42,   3.91,   3.82,   4.15,   0.89,  -0.31,   1.82,   0.33,   3.46,   0.40,   1.35,   3.07
202007,   9.40,   0.31,  -2.78,  -3.20,  -0.45,   5.95,   4.34,   0.91,  -0.99,   5.39,   7.21,   1.12,   1.67,   2.11,   3.09,   4.08,   4.04,   3.57,   7.29,   6.14,  -3.26,   4.96,   3.06,   7.15,   6.75
202008,   8.13,   7.83,   4.50,   4.71,   9.58,   2.88,   6.99,   4.92,   4.15,   6.02,   3.00,   5.76,   4.46,   4.28,   2.34,   3.84,   5.05,   4.70,   4.90,   2.73,  -0.16,  14.20,   5.02,   9.59,   8.43
202009,  -2.20,  -6.78,  -2.83,  -2.99,  -3.34,  -7.00,  -4.90,  -5.44,  -5.37,  -2.44,  -5.37,  -4.83,  -3.56,  -3.88,  -4.46,  -6.22,  -1.67,  -3.23,  -2.57,   0.83,  -5.84,  -6.59,  -3.17,  -4.08,  -4.12
202010,  -0.41,   2.92,   4.22,   4.14,   6.06,   2.55,   4.64,   5.73,   4.39,   2.64,   2.73,   3.22,   5.96,   2.20,   2.81,  -0.10,   0.04,   0.05,   3.79,   1.49,  -0.73,  -4.40,  -3.82,  -0.90,  -3.64
202011,  29.40,  20.56,  18.01,  15.66,  20.86,  23.67,  17.76,  16.71,  13.89,  15.51,  25.77,  17.24,  17.39,  15.52,  15.66,  21.91,  17.90,  16.13,  13.02,  11.81,  15.87,  14.17,  14.74,   9.08,   9.77
202012,   8.23,  10.67,   7.97,   6.25,   5.07,   8.78,   7.85,   9.45,   8.61,  10.03,   9.37,  10.14,   6.12,   6.72,  11.08,   4.58,   4.29,   6.50,   5.84,   7.16,   2.04,   3.83,   7.56,   1.13,   4.81
202101,  23.92,   6.26,   2.55,   1.94,   7.85,  26.86,   7.46,   1.09,   2.05,   4.45,  10.38,   3.99,   0.91,  -0.44,   1.42,   6.36,   1.68,   3.48,  -0.55,  -0.96,   5.68,   0.25,  -2.31,  -0.11,  -1.63
202102,  13.42,  10.91,  10.78,  10.79,   7.50,  12.74,   9.45,  11.21,  11.56,   9.78,   8.84,  10.84,   9.23,   7.10,   5.92,   6.76,   7.90,   8.49,   6.96,   3.61,   5.80,   3.48,   3.97,   2.80,   0.40
202103,   1.44,   3.87,   5.54,   5.21,   3.30,   7.04,   4.00,   5.14,   4.32,   1.09,   2.66,   6.59,   5.74,   2.81,  -1.12,   8.10,   7.57,   6.05,   6.31,   0.88,   5.31,   7.83,   5.39,   6.01,   1.49
202104,  -0.47,   2.30,   1.21,   0.40,  -1.66,   1.58,   1.94,   2.50,   2.11,   2.12,  -0.28,   4.35,   3.19,   2.58,   2.86,   3.60,   4.14,   4.71,   4.51,   5.50,  -0.99,   4.29,   3.81,   5.68,   5.87
202105,   3.99,   2.20,   3.11,   4.97,   1.25,   5.84,   2.76,   2.82,   0.97,  -0.47,   4.90,   3.23,   0.80,  -0.14,  -3.81,   3.31,   2.96,   1.91,   0.67,  -1.89,   7.20,   5.03,   2.03,   2.41,  -1.34
202106,   4.11,   0.17,  -1.11,  -0.13,   4.94,   5.49,   0.38,  -1.56,  -1.35,   2.75,   0.87,  -1.12,  -2.24,  -0.39,   2.70,   4.34,  -3.91,  -2.55,  -1.51,   3.84,  -0.55,  -0.67,  -2.04,  -1.09,   5.63
202107,  -9.37,  -3.08,  -0.50,  -1.70,  -1.99, -10.20,  -5.60,  -1.75,  -0.42,  -3.07,  -7.23,  -3.06,  -1.24,  -0.62,   1.55,  -7.45,  -1.57,   0.73,   1.05,   1.53,  -6.70,  -1.70,   1.19,   2.19,   3.19
202108,   1.26,   3.56,   2.71,   3.73,   1.05,   4.31,   0.43,   2.31,   3.16,  -0.09,  -0.59,   1.96,   2.89,   2.15,   1.94,   5.22,   3.74,   2.51,   3.38,   0.86,  -1.01,   0.20,   2.32,   1.58,   4.16
202109,  -3.17,  -1.41,  -2.09,  -4.12,  -3.03,   2.03,  -2.98,  -2.87,  -3.22,  -4.46,   0.88,  -0.42,  -3.42,  -2.53,  -2.83,   1.24,  -2.43,  -4.08,  -4.45,  -4.44,   3.27,  -0.78,  -3.73,  -4.46,  -5.60
202110,   0.04,   2.31,   3.32,   2.99,   4.17,   1.89,   2.13,   4.96,   4.09,   6.01,   5.27,   2.44,   3.05,   5.09,   4.29,   5.94,   2.64,   3.87,   5.24,   7.77,   6.71,   4.14,   3.05,   5.41,   9.14
202111,  -7.69,  -3.50,  -2.79,  -5.12,  -4.87,  -5.28,  -2.47,  -2.87,  -0.17,  -2.06, -10.34,  -3.20,  -3.22,  -1.89,  -5.13,  -2.25,  -2.48,  -1.32,  -2.42,  -4.12,  -6.44,  -4.58,  -2.92,  -3.96,   1.36
202112,  -1.13,   3.93,   3.15,   1.10,  -0.28,   2.76,   5.90,   5.25,   6.64,   1.00,  -0.15,   4.61,   6.29,   6.11,   3.80,   1.60,   4.93,   6.89,   6.16,   2.04,   2.75,   7.22,   7.04,   6.72,   2.10
202201,  -6.27,  -3.98,  -6.80,  -5.31, -11.79,  -2.88,  -3.71,  -6.31,  -8.14, -13.15,   1.84,  -2.15,  -5.31,  -7.71, -14.40,   1.96,  -0.78,  -4.49,  -6.31, -11.80,  13.93,   4.47,   0.83,  -3.44,  -8.41
202202,   2.83,   0.81,   0.81,  -1.44,  -2.05,   6.18,   1.39,   0.37,   1.76,   1.67,   7.24,   2.95,   1.50,   0.79,   0.28,   3.94,   0.25,   2.04,  -0.14,   1.16,   3.69,   0.03,  -0.88,  -4.23,  -3.78
202203,   2.01,  -0.65,  -1.23,   1.27,  -2.73,   5.30,   0.41,   2.12,  -1.25,  -1.18,   6.57,   0.03,  -0.45,   1.83,   0.80,   7.88,   1.55,   0.71,   0.59,  -0.44,   2.81,   3.15,   2.75,   2.87,   4.75
202204, -10.37,  -7.56,  -8.26, -10.29, -14.41,  -8.09,  -6.81,  -8.06, -10.27, -16.01,  -5.10,  -7.32,  -4.88,  -6.56, -11.07,  -1.53,  -5.20,  -4.16,  -5.66, -12.07,  -2.88,  -2.27,  -3.82,  -7.43, -12.97
202205,  -1.37,  -0.11,  -1.17,   0.37,   2.39,   2.61,   2.30,   0.84,   0.13,  -2.66,   4.70,   2.75,   1.30,   0.60,  -2.15,   5.48,   1.10,   1.27,  -0.32,  -1.99,  11.44,   6.08,   2.10,  -0.26,  -2.63
202206,  -7.52,  -5.59,  -6.19,  -7.23,  -6.90, -10.04,  -7.07,  -6.77,  -6.76,  -5.86, -13.02,  -8.45,  -6.83,  -5.86,  -8.97, -13.31,  -9.85,  -8.69,  -9.47,  -9.40, -13.08,  -8.66,  -4.94,  -8.70,  -8.11
202207,   7.06,   6.16,   6.33,   6.29,  16.32,   8.55,   9.09,   9.96,  13.94,  11.94,   7.77,   9.31,   9.10,   8.91,  13.18,   8.40,   6.91,   8.31,  10.59,  14.16,   6.98,   5.11,   3.39,   6.15,  13.74
202208,   4.70,   0.43,  -1.40,   1.95,  -0.44,  -2.44,  -2.23,  -2.35,  -5.30,  -2.85,  -0.72,  -2.81,  -3.96,  -2.93,  -4.75,  -1.49,  -0.90,  -4.27,  -1.80,  -4.18,   1.01,  -1.24,  -2.87,  -2.10,  -5.54
202209, -13.47,  -8.76,  -9.23, -12.95, -13.26, -11.95,  -8.97,  -9.34,  -8.35,  -8.38, -12.37,  -9.32,  -8.02,  -9.70, -10.19, -12.10,  -9.58,  -9.77,  -8.27, -11.18, -11.51,  -7.30,  -6.75,  -8.48, -10.02
202210,   8.86,  11.53,  11.06,  10.05,   9.81,  18.30,  13.16,  11.93,   9.90,   9.63,  15.05,  13.29,  11.62,  10.61,   6.33,  12.45,  10.85,   9.48,  10.43,   4.24,  18.57,  16.16,  10.05,  10.42,   3.99
